,index_code,code,date,free_shares,close,total_shares,free_shares_pct,revised_free_shares_pct,revised_free_shares_value,weight
333,000905.SH,600909.SH,20190603,205579.6469,6.15,362100,0.567742742,0.6,1336149,0.3563548
334,000905.SH,002672.SZ,20190603,36929.3197,11.1,88596.2102,0.416827307,0.5,491708.9666,0.1311402
335,000905.SH,601880.SH,20190603,235725.5248,2.09,1289453.6,0.182810397,0.2,538991.6048,0.1437506
336,000905.SH,600418.SH,20190603,124660.6251,5.1,189331.2117,0.658426173,0.7,675912.4258,0.1802678
337,000905.SH,600557.SH,20190603,35588.8576,13.98,59288.1038,0.60026979,0.7,580193.3838,0.1547393
338,000905.SH,601179.SH,20190603,171161.7006,3.7,512588.2352,0.333916561,0.4,758630.5881,0.202329
339,000905.SH,600507.SH,20190603,89034.5952,8.93,144987.1485,0.614086118,0.7,906314.6653,0.2417167
340,000905.SH,002665.SZ,20190603,166480.2635,3.85,253872.0737,0.655764382,0.7,684185.2386,0.1824742
341,000905.SH,002416.SZ,20190603,34368.2584,5.12,123928.1806,0.277323997,0.3,190353.6854,0.0507679
342,000905.SH,600259.SH,20190603,14598.5853,38.12,30180.2291,0.483713535,0.5,575235.1666,0.1534169
343,000905.SH,002419.SZ,20190603,38914.7685,12.57,120030,0.324208685,0.4,603510.84,0.1609581
344,000905.SH,600823.SH,20190603,119475.1608,4.47,375116.8261,0.318501204,0.4,670708.8851,0.17888
345,000905.SH,300324.SZ,20190603,85169.7747,5.45,171080.2595,0.497835197,0.5,466193.7071,0.1243352
346,000905.SH,300257.SZ,20190603,31001.8434,10.19,85800,0.361326846,0.4,349720.8,0.0932715
347,000905.SH,002127.SZ,20190603,138331.3577,10.72,245487.0403,0.563497599,0.6,1578972.643,0.4211166
348,000905.SH,002344.SZ,20190603,60032.583,4.6,128274.5046,0.468000895,0.5,295031.3606,0.0786857
349,000905.SH,002946.SZ,20190603,8537.1067,16.19,85371.0666,0.1,0.11,152037.3325,0.0405488
350,000905.SH,600053.SH,20190603,11476.495,24.99,43354.08,0.264715455,0.3,325025.5378,0.0866853
351,000905.SH,002002.SZ,20190603,129492.1473,5.02,258871.3789,0.500218092,0.6,779720.5932,0.2079537
352,000905.SH,600820.SH,20190603,177149.5563,6.33,314409.6094,0.563435566,0.6,1194127.697,0.3184773
353,000905.SH,300166.SZ,20190603,73363.8821,12.22,105668.0094,0.694286592,0.7,903884.1524,0.2410685
354,000905.SH,300197.SZ,20190603,151082.5945,3.32,234547.7837,0.6441442,0.7,545089.0493,0.1453768
355,000905.SH,600754.SH,20190603,16861.3154,24.2,95793.644,0.176017058,0.2,463641.237,0.1236545
356,000905.SH,600277.SH,20190603,139258.8682,4.84,273894.0149,0.508440713,0.6,795388.2193,0.2121323
357,000905.SH,600388.SH,20190603,79902.6227,12.1,106905,0.747417078,0.8,1034840.4,0.2759949
358,000905.SH,002607.SZ,20190603,66763.9399,12.13,616739.9389,0.108252986,0.11,822916.1005,0.2194741
359,000905.SH,601128.SH,20190603,151531.696,7.15,274085.5925,0.552862683,0.6,1175827.192,0.3135965
360,000905.SH,002797.SZ,20190603,195348.9014,6.1,350240,0.557757256,0.6,1281878.4,0.3418807
361,000905.SH,600664.SH,20190603,133378.1191,3.94,252339.2176,0.528566746,0.6,596529.9104,0.1590963
362,000905.SH,601966.SH,20190603,39440.912,16.23,120000.912,0.328671769,0.4,779045.9207,0.2077738
363,000905.SH,603444.SH,20190603,3649.2011,203,7188.2225,0.507663904,0.6,875525.5005,0.2335052
364,000905.SH,603377.SH,20190603,19145.875,16.62,58800,0.325610119,0.4,390902.4,0.1042548
365,000905.SH,600094.SH,20190603,156764.2523,7.59,247532.5057,0.633307742,0.7,1315140.203,0.3507517
366,000905.SH,000983.SZ,20190603,143698.2552,6.05,315120,0.456011219,0.5,953238,0.2542313
367,000905.SH,000869.SZ,20190603,10798.6944,28.95,68546.4,0.157538462,0.2,396883.656,0.10585
368,000905.SH,600808.SH,20190603,246128.373,3.48,770068.1186,0.319618962,0.4,1071934.821,0.2858881
369,000905.SH,600996.SH,20190603,23672.3555,10.15,104256.8441,0.227058048,0.3,317462.0903,0.0846681
370,000905.SH,600845.SH,20190603,19510.3898,31.51,87730.7886,0.222389313,0.3,829319.1446,0.2211818
371,000905.SH,600062.SH,20190603,41744.2086,12.8,104323.771,0.400140909,0.5,667672.1344,0.1780701
372,000905.SH,601168.SH,20190603,171070,5.95,238300,0.717876626,0.8,1134308,0.3025232
373,000905.SH,600037.SH,20190603,87092.4892,10.32,139177.7884,0.625764285,0.7,1005420.343,0.2681485
374,000905.SH,601689.SH,20190603,24420.5132,14.71,72757.7758,0.335641283,0.4,428106.7528,0.1141773
375,000905.SH,601608.SH,20190603,142009.7299,3.98,433941.9293,0.327255147,0.4,690835.5514,0.1842478
376,000905.SH,600862.SH,20190603,42635.282,9.23,139304.9107,0.30605728,0.4,514313.7303,0.137169
377,000905.SH,300159.SZ,20190603,87306.9609,4.9,149036.0202,0.58581114,0.6,438165.8994,0.1168601
378,000905.SH,600993.SH,20190603,27829.9352,17.29,43105.3891,0.645625426,0.7,521704.5243,0.1391401
379,000905.SH,000519.SZ,20190603,67774.1302,7.81,139255.8982,0.486687681,0.5,543794.2825,0.1450315
380,000905.SH,002424.SZ,20190603,47106.8333,10.6,141120,0.333806925,0.4,598348.8,0.1595814
381,000905.SH,603328.SH,20190603,29246.1973,9.79,99771.7821,0.29313095,0.3,293029.724,0.0781519
382,000905.SH,600884.SH,20190603,67506.1904,10.55,112276.4986,0.601249516,0.7,829161.9422,0.2211399
383,000905.SH,300113.SZ,20190603,40117.7626,14.21,69428.724,0.577826587,0.6,591949.3008,0.1578746
384,000905.SH,002191.SZ,20190603,79262.9467,12.12,146487.045,0.541091854,0.6,1065253.791,0.2841063
385,000905.SH,600582.SH,20190603,127160.3528,3.45,413858.8892,0.307255338,0.4,571125.2671,0.1523208
386,000905.SH,002509.SZ,20190603,144015.0588,2.05,249249.2696,0.577795309,0.6,306576.6016,0.0817649
387,000905.SH,600008.SH,20190603,220203.0706,3.44,568544.8207,0.387309958,0.4,782317.6733,0.2086464
388,000905.SH,601001.SH,20190603,71206.7492,4.5,167370,0.425445117,0.5,376582.5,0.1004356
389,000905.SH,300266.SZ,20190603,87873.0183,4.43,156443.1057,0.561693134,0.6,415825.775,0.1109019
390,000905.SH,002701.SZ,20190603,165538.3142,4.7,235522.56,0.702855447,0.8,885564.8256,0.2361827
391,000905.SH,600329.SH,20190603,24001.2548,14.55,76887.3076,0.312161468,0.4,447484.1302,0.1193453
392,000905.SH,600584.SH,20190603,84897.1516,14.35,160287.4555,0.52965562,0.6,1380074.992,0.36807
393,000905.SH,600316.SH,20190603,37180.2292,16.28,71711.4512,0.518469904,0.6,700477.4553,0.1868194
394,000905.SH,601866.SH,20190603,352150.0614,2.86,1168312.5,0.301417696,0.4,1336549.5,0.3564616
395,000905.SH,603556.SH,20190603,16112.0728,14.21,49446.41,0.325849193,0.4,281053.3944,0.0749578
396,000905.SH,300055.SZ,20190603,62515.877,6.87,86518.4815,0.722572518,0.8,475505.5743,0.1268187
397,000905.SH,600575.SH,20190603,149966.4511,2.95,388626.1065,0.385888772,0.4,458578.8057,0.1223043
398,000905.SH,600782.SH,20190603,141662.4464,5.01,318872.2696,0.44426079,0.5,798775.0353,0.2130356
399,000905.SH,002709.SZ,20190603,28222.2006,23.25,34270.2681,0.823518524,1,796783.7333,0.2125045
400,000905.SH,600151.SH,20190603,86603.9755,5.44,143425.2287,0.603826651,0.7,546163.2709,0.1456633
401,000905.SH,000536.SZ,20190603,127405.3848,2.61,276603.2803,0.460606919,0.5,360967.2808,0.096271
402,000905.SH,300297.SZ,20190603,66052.8653,6,125014.1533,0.528363098,0.6,450050.9519,0.1200299
403,000905.SH,300088.SZ,20190603,178027.4585,4.9,229887.9814,0.774409595,0.8,901160.8871,0.2403422
404,000905.SH,300002.SZ,20190603,135509.8471,3.95,196109.1984,0.690991795,0.7,542241.9336,0.1446175
405,000905.SH,603885.SH,20190603,53701.3477,12.51,179701.3477,0.298836644,0.3,674419.1579,0.1798695
406,000905.SH,600970.SH,20190603,104065.9588,6.5,173957.3853,0.598226736,0.6,678433.8027,0.1809403
407,000905.SH,603233.SH,20190603,8339.653,44.59,52001.3,0.160373933,0.2,463747.5934,0.1236828
408,000905.SH,603568.SH,20190603,18697.4112,19.88,92842.065,0.201389437,0.3,553710.0757,0.1476761
409,000905.SH,600673.SH,20190603,139692.3389,8.19,301389.7259,0.463494031,0.5,1234190.928,0.3291623
410,000905.SH,600515.SH,20190603,152748.3196,4.61,390759.246,0.390901357,0.4,720560.0496,0.1921755
411,000905.SH,600338.SH,20190603,24152.5799,37.85,65300.7263,0.369866941,0.4,988652.9962,0.2636766
412,000905.SH,002217.SZ,20190603,168996.3787,5.5,311641.622,0.542277946,0.6,1028417.353,0.2742819
413,000905.SH,002085.SZ,20190603,107943.1189,7.24,218687.9678,0.493594229,0.5,791650.4434,0.2111355
414,000905.SH,300383.SZ,20190603,90967.9763,15.25,154119.5921,0.590242779,0.6,1410194.268,0.3761029
415,000905.SH,601231.SH,20190603,47407.5978,12.36,217592.358,0.21787345,0.3,806832.4635,0.2151846
416,000905.SH,300315.SZ,20190603,235575.1561,3.31,275748.4192,0.854311901,1,912727.2676,0.243427
417,000905.SH,002407.SZ,20190603,51839.7537,11.77,68392.0481,0.757979255,0.8,643979.5249,0.1717512
418,000905.SH,300168.SZ,20190603,70289.255,11.81,109944.9688,0.639313065,0.7,908915.0571,0.2424103
419,000905.SH,000877.SZ,20190603,56771.329,10.6,104872.2959,0.541337715,0.6,666987.8019,0.1778876
420,000905.SH,002505.SZ,20190603,237235.4318,2.13,548537.22,0.432487392,0.5,584192.1393,0.1558057
421,000905.SH,000813.SZ,20190603,46209.6649,7.85,224148.18,0.20615677,0.3,527868.9639,0.1407842
422,000905.SH,000600.SZ,20190603,61563.3843,6.58,179162.6376,0.343617314,0.4,471556.0622,0.1257654
423,000905.SH,601801.SH,20190603,77161.5172,6.03,198920.4737,0.387901334,0.4,479796.1826,0.127963
424,000905.SH,002129.SZ,20190603,162641.2758,9.75,278515.6473,0.583957409,0.6,1629316.537,0.4345434
425,000905.SH,002387.SZ,20190603,79608.1611,12.21,136766.3046,0.582074374,0.6,1001949.947,0.267223
426,000905.SH,600528.SH,20190603,96494.6388,10.38,222155.1588,0.434356957,0.5,1152985.274,0.3075045
427,000905.SH,600903.SH,20190603,22262.8596,13.38,113818.5027,0.195599653,0.2,304578.3132,0.0812319
428,000905.SH,000807.SZ,20190603,149685.314,4.66,260683.8797,0.574202418,0.6,728872.1276,0.1943923
429,000905.SH,002028.SZ,20190603,45418.0543,10.16,76020.9282,0.59744146,0.6,463423.5783,0.1235964
430,000905.SH,300207.SZ,20190603,92218.9695,11.37,154774.82,0.595826695,0.6,1055873.822,0.2816046
431,000905.SH,300376.SZ,20190603,81268.8017,5.08,232788.6356,0.349109833,0.4,473026.5075,0.1261575
432,000905.SH,002249.SZ,20190603,182430.1657,4.12,237043.0924,0.769607601,0.8,781294.0326,0.2083734
433,000905.SH,600967.SH,20190603,71604.003,10.69,168963.1817,0.423784651,0.5,903108.2062,0.2408616
434,000905.SH,000061.SZ,20190603,111850.357,5.64,169696.4131,0.659120337,0.7,669961.4389,0.1786807
435,000905.SH,600006.SH,20190603,79800,5.08,200000,0.399,0.4,406400,0.1083881
436,000905.SH,600315.SH,20190603,33835.4659,28.28,67124.8461,0.504067687,0.6,1138974.389,0.3037678
437,000905.SH,300199.SZ,20190603,49133.2357,9.57,92774.204,0.529600186,0.6,532709.4794,0.1420752
438,000905.SH,600216.SH,20190603,59660.6791,10.48,96525.8,0.618080131,0.7,708113.2688,0.1888559
439,000905.SH,600694.SH,20190603,18924.7217,28.31,29371.8653,0.644314602,0.7,582062.2547,0.1552377
440,000905.SH,000926.SZ,20190603,70016.0644,6.8,96246.2474,0.727467993,0.8,523579.5859,0.1396402
441,000905.SH,002408.SZ,20190603,76288.3447,8.09,177520.9253,0.429742829,0.5,718072.1428,0.1915119
442,000905.SH,600160.SH,20190603,148394.3112,7.23,274516.6103,0.540565873,0.6,1190853.055,0.317604
443,000905.SH,000039.SZ,20190603,83560.0258,12.26,298511.1236,0.279922653,0.3,1097923.913,0.2928195
444,000905.SH,000006.SZ,20190603,86178.803,5.49,134999.5046,0.638363846,0.7,518803.0962,0.1383663
445,000905.SH,600291.SH,20190603,48258.5875,10.08,109306.4378,0.441498126,0.5,550904.4465,0.1469278
446,000905.SH,600312.SH,20190603,80742.3736,7.46,135692.1309,0.595040944,0.6,607357.9779,0.1619841
447,000905.SH,002500.SZ,20190603,146453.6207,7.99,282872.5153,0.517737188,0.6,1356090.838,0.3616734
448,000905.SH,002699.SZ,20190603,31048.7504,6.44,90957.2725,0.341355337,0.4,234305.934,0.0624901
449,000905.SH,300459.SZ,20190603,51035.9501,5.94,197123.2995,0.258903692,0.3,351273.7197,0.0936857
450,000905.SH,601106.SH,20190603,247721.9039,3.09,685778.2927,0.361227392,0.4,847621.9698,0.2260632
451,000905.SH,600633.SH,20190603,68741.934,9.25,130192.3953,0.528002683,0.6,722567.7939,0.1927109
452,000905.SH,600549.SH,20190603,72553.6294,14.56,141330.631,0.513360967,0.6,1234664.392,0.3292886
453,000905.SH,600874.SH,20190603,37166.3244,8.04,142722.843,0.260409081,0.3,344247.4973,0.0918118
454,000905.SH,000930.SZ,20190603,81241.1115,7.7,184764.4377,0.439701019,0.5,711343.0851,0.1897173
455,000905.SH,002936.SZ,20190603,60000,5.1,592193.19,0.101318288,0.11,332220.3796,0.0886041
456,000905.SH,601777.SH,20190603,64345.2323,4.5,131375.7579,0.489780103,0.5,295595.4553,0.0788362
457,000905.SH,002920.SZ,20190603,12235,22.1,55000,0.222454545,0.3,364650,0.0972532
458,000905.SH,600458.SH,20190603,40320.222,8.87,80279.8152,0.502246074,0.6,427249.1765,0.1139486
459,000905.SH,600901.SH,20190603,64558.69,6.12,298664.9968,0.216157537,0.3,548348.9341,0.1462462
460,000905.SH,002353.SZ,20190603,46559.0758,21.24,95785.3992,0.486076962,0.5,1017240.94,0.2713011
461,000905.SH,600640.SH,20190603,24363.2395,13.38,79569.594,0.306187807,0.4,425856.4671,0.1135772
462,000905.SH,002818.SZ,20190603,14365.4745,12.39,75649.49,0.189895193,0.2,187459.4362,0.049996
463,000905.SH,600863.SH,20190603,250239.4473,3.04,580786.8276,0.430862815,0.5,882795.978,0.2354442
464,000905.SH,000400.SZ,20190603,59198.9401,8.87,100832.7309,0.587100434,0.6,536631.7938,0.1431213
465,000905.SH,603866.SH,20190603,17243.4088,40.59,65887.64,0.26170931,0.3,802313.7923,0.2139794
466,000905.SH,002839.SZ,20190603,86021.4934,5.54,180752.6665,0.475907189,0.5,500684.8862,0.1335341
467,000905.SH,600026.SH,20190603,119910.8266,6.31,403203.2861,0.29739546,0.3,763263.8206,0.2035647
468,000905.SH,002093.SZ,20190603,45395.8544,8.16,100750,0.4505792,0.5,411060,0.1096309
469,000905.SH,000766.SZ,20190603,44237.5252,7.07,96649.4707,0.457710993,0.5,341655.8789,0.0911206
470,000905.SH,002745.SZ,20190603,33794.1236,11.61,127716.854,0.264601911,0.3,444837.8025,0.1186395
471,000905.SH,600171.SH,20190603,49560.7773,14.67,69960.9514,0.70840628,0.8,821061.7256,0.2189795
472,000905.SH,002157.SZ,20190603,118887.2933,19.8,237183.6739,0.501245686,0.6,2817742.046,0.7515
473,000905.SH,600598.SH,20190603,63741.7788,11.35,177767.9909,0.358567245,0.4,807066.6787,0.215247
474,000905.SH,002078.SZ,20190603,131568.7704,6.22,259155.3638,0.507682992,0.6,967167.8177,0.2579465
475,000905.SH,600466.SH,20190603,121446.5794,5.87,298410.8035,0.406977824,0.5,875835.7083,0.2335879
476,000905.SH,600572.SH,20190603,171865.0851,6.24,266732.02,0.644336158,0.7,1165085.463,0.3107317
477,000905.SH,600155.SH,20190603,57973.9837,14.29,173955.6648,0.333268731,0.4,994330.58,0.2651908
478,000905.SH,300027.SZ,20190603,158051.7551,5.24,279495.5919,0.565489259,0.6,878734.1409,0.2343609
479,000905.SH,600161.SH,20190603,39316.8189,27.1,87113.9006,0.451326581,0.5,1180393.353,0.3148143
480,000905.SH,002131.SZ,20190603,439365.8651,2.01,664694.2425,0.661004469,0.7,935224.7992,0.2494272
481,000905.SH,600392.SH,20190603,92135.1718,11.84,175516.7067,0.524936763,0.6,1246870.684,0.332544
482,000905.SH,002299.SZ,20190603,41929.916,26.65,123948.0517,0.338286205,0.4,1321286.231,0.3523909
483,000905.SH,600787.SH,20190603,85364.2668,5.77,219980.1033,0.38805449,0.4,507714.0784,0.1354088
484,000905.SH,000027.SZ,20190603,103890.679,5.93,396449.1597,0.262052968,0.3,705283.0551,0.188101
485,000905.SH,000012.SZ,20190603,127438.8106,4.57,286327.7201,0.445080241,0.5,654258.8404,0.1744927
486,000905.SH,601098.SH,20190603,63411.652,12.82,179600,0.353071559,0.4,920988.8,0.2456304
487,000905.SH,000089.SZ,20190603,88247.3977,8.54,205076.9509,0.430313584,0.5,875678.5803,0.233546
488,000905.SH,601016.SH,20190603,195521.46,2.75,415556,0.470505684,0.5,571389.5,0.1523912
489,000905.SH,002640.SZ,20190603,85907.8838,8.37,155804.133,0.551383857,0.6,782448.3559,0.2086812
490,000905.SH,600409.SH,20190603,112978.0565,5.75,206434.9448,0.547281647,0.6,712200.5596,0.189946
491,000905.SH,603712.SH,20190603,21919.04,21.18,77200,0.283925389,0.3,490528.8,0.1308255
492,000905.SH,000028.SZ,20190603,12280.2064,41.8,42812.6983,0.286835609,0.3,536871.2367,0.1431851
493,000905.SH,000830.SZ,20190603,97186.2251,11.38,146486.0778,0.663450251,0.7,1166908.096,0.3112178
494,000905.SH,600497.SH,20190603,225531.0952,4.93,509129.1568,0.442974228,0.5,1255003.372,0.334713
495,000905.SH,002916.SZ,20190603,9872.0885,83.12,33936,0.290903126,0.3,846228.096,0.2256915
496,000905.SH,002371.SZ,20190603,18282.0511,65.45,45800.4372,0.399167611,0.4,1199055.446,0.3197916
497,000905.SH,603939.SH,20190603,13671.9658,62.45,37680.6006,0.36283832,0.4,941261.403,0.2510371
498,000905.SH,002405.SZ,20190603,79426.9659,21.48,130898.3582,0.606783515,0.7,1968187.714,0.5249214
499,000905.SH,002373.SZ,20190603,71269.1163,18.41,148662.5775,0.479401861,0.5,1368439.026,0.3649666
